sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-04_14:49:16_989 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
200,1690900728,-7.155758,-2.153715,-8.429798,-20.139784,-122.992188,52.829685,0.051085,0.282605,0.956827,-0.044797,
201,1690917395,-6.735443,-1.691656,-7.359032,-26.365145,-106.372681,65.864334,0.067592,0.290837,0.953333,-0.044735,
202,1690934062,-3.272295,-0.886962,-4.879252,-28.656961,-92.629288,76.330116,0.082346,0.300487,0.949221,-0.043660,
203,1690950729,-0.109677,-0.454132,-2.904640,-41.565392,-86.866837,80.923325,0.096871,0.310550,0.944741,-0.040482,
204,1690967396,1.976275,-0.174141,-1.194377,-49.492958,-83.994911,76.125610,0.111291,0.319753,0.940248,-0.036134,
205,1690984063,3.090102,0.211481,0.739069,-34.388561,-72.938499,64.160042,0.123389,0.327532,0.936149,-0.033516,
206,1691000730,3.088261,1.119747,2.316986,-9.345429,-42.772648,51.083523,0.130090,0.334073,0.932940,-0.033093,
207,1691017397,2.236521,2.130421,2.537298,9.663003,7.850892,42.672775,0.128938,0.340054,0.930942,-0.032938,
208,1691034064,1.816671,3.271897,0.419398,19.689983,73.675919,40.411877,0.118346,0.346199,0.930153,-0.030913,
209,1691050731,4.621923,3.177625,0.779009,4.616694,130.534637,41.790443,0.100790,0.352432,0.930086,-0.023941,
210,1691067398,3.970675,1.604093,-3.607478,-8.465809,171.943848,37.457699,0.078223,0.357846,0.930406,-0.013113,
211,1691084065,-5.158365,-5.176594,-31.539457,72.236244,146.599136,18.741644,0.054787,0.361378,0.930692,-0.014718,
212,1691100732,-6.379567,5.530845,-18.353777,167.102036,-2.468449,-5.373792,0.046454,0.361875,0.930325,-0.037207,
213,1691117399,-3.318836,5.386919,-13.812872,-47.526112,23.027802,2.183369,0.046014,0.361968,0.930595,-0.029241,
214,1691134066,-0.746038,-0.498179,-15.030006,-87.581749,18.981440,14.840476,0.048289,0.363443,0.930227,-0.015968,
215,1691150733,-0.813123,-3.163385,-17.632833,-8.260279,-2.417587,21.878674,0.049273,0.366342,0.929061,-0.014510,
216,1691167400,-1.241760,-2.260030,-17.153208,11.464459,-30.952530,24.856142,0.053062,0.369716,0.927469,-0.017227,
217,1691184067,-0.927471,-1.534499,-16.177029,-34.703346,-61.594898,29.107132,0.063469,0.373199,0.925451,-0.015337,
218,1691200734,-1.454733,-2.662521,-15.159326,-53.928673,-90.100212,32.569042,0.078747,0.376834,0.922845,-0.012376,
219,1691217401,-1.682818,-3.608781,-13.541501,-26.404758,-113.127655,32.834251,0.095580,0.380670,0.919646,-0.014373,
220,1691234068,0.905788,-2.238084,-10.892591,4.293903,-129.894547,35.177975,0.112921,0.385077,0.915701,-0.021377,
221,1691250735,2.297292,-0.692745,-7.584156,-4.092778,-138.948517,42.240105,0.131901,0.390098,0.910858,-0.027650,
222,1691267402,2.062986,0.037004,-5.443140,-30.050886,-136.471024,49.141705,0.151979,0.395367,0.905359,-0.030197,
223,1691284069,1.155864,-0.227686,-3.640830,-45.224617,-122.869217,49.299541,0.171061,0.400206,0.899820,-0.029943,
224,1691300736,-0.131419,-0.516919,-2.699229,-32.617569,-98.744049,41.342556,0.186150,0.404287,0.894982,-0.030122,
225,1691317403,0.014089,-0.226326,-1.793594,2.906640,-66.287537,28.699656,0.194831,0.407749,0.891442,-0.033354,
226,1691334070,0.368626,0.427234,-1.014522,28.937220,-29.160391,13.584251,0.197063,0.410139,0.889660,-0.038185,
227,1691350737,0.729046,1.271052,-1.048313,32.108471,8.283813,-1.697706,0.194166,0.410839,0.889819,-0.041628,
228,1691367404,1.544105,1.505560,-0.900979,28.819609,43.681644,-14.464729,0.186796,0.409992,0.891726,-0.042884,
229,1691384071,1.203118,1.001801,-1.424040,39.835426,77.090790,-26.312199,0.174337,0.408071,0.895075,-0.043887,
230,1691400738,0.510098,0.923859,-1.363389,57.618916,111.275627,-38.550602,0.156242,0.405117,0.899667,-0.045469,
231,1691417405,-0.521322,1.492835,-1.410656,58.927402,149.289825,-47.551186,0.132961,0.401076,0.905219,-0.045161,
232,1691434072,-0.601102,2.122939,-3.812665,43.611164,194.262222,-48.063881,0.104553,0.396670,0.911102,-0.040185,
233,1691450739,-2.282638,2.402753,-8.687066,31.258379,246.009567,-42.280254,0.069924,0.392704,0.916497,-0.030448,
234,1691467406,-0.029300,0.326736,-9.871144,26.573767,270.295197,-36.538406,0.032256,0.388988,0.920490,-0.018590,
235,1691484073,-3.602197,-1.441067,-38.129272,27.861496,208.212906,-34.114292,0.002786,0.384938,0.922880,-0.010376,
236,1691500740,-6.095454,-0.747171,-27.133787,24.769081,16.332773,-25.414658,-0.000734,0.381574,0.924254,-0.012487,
237,1691517407,-3.246709,-1.202530,-20.362513,44.268669,-8.454960,-25.320711,-0.001977,0.378158,0.925552,-0.018606,
238,1691534074,-1.762870,-1.812210,-18.820696,42.722797,-41.188095,-21.601068,0.001292,0.375129,0.926598,-0.026325,
239,1691550741,-1.091685,-1.629816,-18.568903,19.748272,-75.439606,-14.389522,0.010464,0.372897,0.927233,-0.032819,
240,1691567408,0.099166,-1.654851,-16.766539,-2.379799,-107.545387,-5.807508,0.025206,0.371564,0.927285,-0.038055,
241,1691584075,0.981642,-1.846731,-14.201880,-9.936211,-135.604660,1.600085,0.044170,0.370929,0.926578,-0.043750,
242,1691600742,0.661107,-2.833706,-11.834193,-8.824088,-154.355499,5.020634,0.065594,0.370476,0.925143,-0.050566,
243,1691617409,0.838077,-3.632335,-9.985082,1.275047,-161.356247,2.810208,0.087354,0.369573,0.923196,-0.059116,
244,1691634076,3.124548,-2.405055,-6.887551,8.206282,-160.562515,1.602906,0.108566,0.368398,0.920759,-0.068544,
245,1691650743,4.316579,-1.295596,-3.485602,-16.463192,-152.199997,4.005741,0.129930,0.367046,0.918095,-0.074147,
246,1691667410,4.159747,-0.378288,-2.252459,-39.038414,-134.804214,6.892517,0.150131,0.365672,0.915430,-0.075715,
247,1691684077,1.366359,-0.715158,-1.547878,-34.725811,-104.354362,6.180282,0.165975,0.364510,0.913113,-0.076222,
248,1691700744,-0.513134,-1.145579,-1.096118,-13.572180,-65.954391,-1.729973,0.175475,0.363169,0.911747,-0.077679,
249,1691717411,-1.301188,-0.912849,-0.543233,7.214869,-24.423792,-13.293991,0.178228,0.361273,0.911766,-0.079992,
250,1691734078,-1.287308,-0.260934,-0.117892,12.965123,16.056484,-23.622276,0.175190,0.358620,0.913294,-0.081210,
251,1691750745,-0.762598,1.427275,-0.746273,18.707462,56.335133,-28.280476,0.166441,0.355949,0.915971,-0.081204,
252,1691767412,0.604818,2.337667,-0.454657,19.797682,90.145561,-27.693893,0.153117,0.353733,0.919292,-0.079563,
253,1691784079,0.764447,2.576391,-1.052074,8.994260,116.432228,-27.514254,0.136800,0.351519,0.923083,-0.075091,
254,1691800746,0.170286,2.037022,-1.691379,1.476697,139.060028,-31.336269,0.117737,0.348761,0.927261,-0.068490,
255,1691817413,-0.932857,1.780492,-3.180299,9.752600,161.902359,-38.592415,0.095042,0.345218,0.931642,-0.061928,
256,1691834080,-3.436660,2.263300,-6.527752,31.981802,192.305496,-46.798225,0.066975,0.340896,0.935983,-0.056913,
257,1691850747,-10.114670,1.616907,-28.573866,36.860760,175.254562,-53.189243,0.040893,0.335340,0.939692,-0.053417,
258,1691867414,-14.685082,2.073578,-22.529541,2.206781,45.242809,-49.861267,0.034296,0.328882,0.942343,-0.051470,
259,1691884081,-9.785777,-0.078239,-14.865622,13.314250,80.568451,-59.550800,0.022303,0.321365,0.945403,-0.049403,
260,1691900748,-2.804412,-3.296867,-13.556159,26.629787,87.949791,-69.270950,0.008629,0.312527,0.948613,-0.048852,
261,1691917415,2.966858,-3.361598,-17.062580,39.588974,69.123955,-74.097565,-0.003070,0.302822,0.951679,-0.050952,
262,1691934082,7.024057,-2.186260,-18.771326,23.936852,28.392092,-67.304237,-0.008405,0.293707,0.954406,-0.052680,
263,1691950749,6.128747,-2.142296,-19.335350,-18.819170,-21.798780,-48.983063,-0.004828,0.286773,0.956648,-0.050631,
264,1691967416,3.539304,-3.547032,-18.328333,-48.488178,-65.664757,-28.252487,0.006223,0.282389,0.958162,-0.046292,
265,1691984083,1.858777,-4.739586,-16.007084,-46.506516,-97.284363,-10.506814,0.021704,0.280208,0.958707,-0.043508,
266,1692000750,1.248633,-4.519463,-12.951666,-30.953035,-115.620789,5.831326,0.039195,0.280159,0.958163,-0.043587,
267,1692017417,1.163364,-3.995440,-9.274694,-23.882681,-122.038132,23.767027,0.057383,0.282516,0.956496,-0.044808,
268,1692034084,-0.417033,-3.809918,-6.708875,-22.651394,-115.275223,41.531605,0.074665,0.287303,0.953828,-0.045768,
269,1692050751,-2.160823,-3.057035,-5.350442,-17.099897,-94.414627,57.896866,0.088903,0.294471,0.950382,-0.046445,
270,1692067418,-0.866223,-1.887698,-2.647128,-11.933978,-68.521240,73.826309,0.099428,0.304009,0.946324,-0.046520,
271,1692084085,0.025939,-0.770653,-0.792815,-13.575501,-44.295311,86.934311,0.106757,0.315426,0.941847,-0.045103,
272,1692100752,-2.299356,-0.724573,-0.124508,-14.328665,-17.581015,90.094887,0.110459,0.327377,0.937461,-0.042299,
273,1692117419,-3.498964,-0.788689,0.407089,3.107066,15.907146,80.030212,0.108691,0.338389,0.933833,-0.040436,
274,1692134086,-1.801409,0.913906,1.070285,43.601910,55.940777,64.208244,0.099391,0.348071,0.931222,-0.042351,
275,1692150753,0.781511,3.127714,2.578466,58.294319,103.060097,54.961975,0.082890,0.356910,0.929414,-0.043989,
276,1692167420,1.690963,5.379650,1.075745,31.076033,157.723816,57.047535,0.060387,0.365881,0.927879,-0.039050,
277,1692184087,0.275394,4.198919,-3.748477,-1.773941,219.384155,63.365025,0.031297,0.375457,0.925938,-0.026287,
278,1692200754,-11.135902,-0.548989,-49.983456,-23.383383,157.160599,57.914494,0.011720,0.383645,0.923301,-0.013995,
279,1692217421,-6.306156,0.575976,-8.762267,-7.875398,32.956722,36.740646,0.007952,0.388633,0.921295,-0.010765,
280,1692234088,-1.152298,-2.147677,-10.906596,38.473740,54.809387,3.908413,-0.001393,0.389281,0.921033,-0.012553,
281,1692250755,1.677762,-2.095132,-14.628971,115.228287,52.395542,-28.437506,-0.014821,0.385491,0.922260,-0.024757,
282,1692267422,3.428029,-2.503577,-16.033339,172.490631,27.082695,-57.514790,-0.028170,0.377387,0.924484,-0.045988,
283,1692284089,5.317451,-2.271990,-16.539492,191.572906,-14.325260,-78.934792,-0.037132,0.365748,0.927187,-0.071931,
284,1692300756,5.538875,-1.275193,-16.676369,203.761520,-56.149189,-86.946358,-0.041168,0.352163,0.929494,-0.101621,
285,1692317423,2.996416,-1.264438,-15.413902,215.448746,-87.079033,-85.264908,-0.041562,0.337862,0.930630,-0.134350,
286,1692334090,1.891881,-1.053365,-13.487772,220.610092,-104.755737,-79.793625,-0.039661,0.323477,0.930270,-0.168489,
287,1692350757,1.440663,-0.731296,-10.848043,213.965698,-112.580353,-71.977379,-0.036146,0.309558,0.928495,-0.201901,
288,1692367424,1.993297,0.385325,-9.394858,194.455200,-110.940193,-62.206223,-0.031644,0.296730,0.925712,-0.232397,
289,1692384091,1.161363,-0.366974,-8.241149,160.018082,-102.068893,-52.030609,-0.026478,0.285444,0.922725,-0.257681,
290,1692400758,1.788582,-0.763564,-6.263146,138.246582,-89.569504,-46.184837,-0.021849,0.275294,0.919618,-0.279353,
291,1692417425,0.972220,-0.986124,-5.977442,142.861099,-71.749947,-43.695282,-0.019680,0.266026,0.915633,-0.300764,
292,1692434092,1.714740,-0.205112,-2.455128,138.919662,-57.166531,-43.253811,-0.019272,0.257322,0.911278,-0.320916,
293,1692450759,3.580807,3.936755,-1.086436,128.911407,-50.865456,-36.653629,-0.019014,0.249695,0.906707,-0.339372,
294,1692467426,6.485458,0.205434,-6.360974,125.629539,-38.759350,-26.347057,-0.019726,0.243933,0.901542,-0.356834,
295,1692484093,5.061065,-2.372543,-7.185766,118.320625,-15.948929,-28.926449,-0.023319,0.238950,0.896488,-0.372382,
296,1692500760,2.078626,-6.585748,-9.449478,110.512337,12.064862,-40.780785,-0.030946,0.233887,0.891918,-0.385774,
297,1692517427,-3.203559,-15.880351,-7.646936,108.346848,42.170284,-73.552582,-0.044242,0.226186,0.888153,-0.397577,
298,1692534094,-6.982587,-9.666843,-3.910520,111.664360,56.559765,-120.572960,-0.062195,0.213098,0.885190,-0.408851,
299,1692550761,-7.782732,-8.749011,-2.244001,110.064629,63.458988,-151.895950,-0.082777,0.196248,0.882583,-0.419144,
300,1692567428,-0.704917,-9.049176,-2.725750,86.329704,68.360680,-182.158997,-0.105052,0.175929,0.881439,-0.425534,
301,1692584095,3.979193,-6.058055,-1.429598,41.427181,72.681206,-205.336655,-0.128057,0.153412,0.882718,-0.425294,
302,1692600762,5.503001,-2.690876,-0.301892,6.891621,71.497086,-209.970886,-0.150306,0.130702,0.885337,-0.420123,
303,1692617429,8.455350,-2.925553,-1.612647,6.765779,66.092445,-200.194595,-0.171130,0.108781,0.887014,-0.414834,
304,1692634096,8.961176,-7.575561,-4.156812,32.357258,63.480877,-189.704697,-0.191262,0.087306,0.886240,-0.412765,
305,1692650763,6.843671,-9.750771,-3.568576,66.800713,61.047638,-182.752396,-0.210957,0.065533,0.882600,-0.414995,
306,1692667430,6.677209,-11.542425,-2.793387,99.108421,53.678467,-173.489883,-0.229279,0.043444,0.876355,-0.421362,
307,1692684097,6.073166,-12.838583,-2.369585,128.230713,44.568577,-161.350250,-0.245679,0.021325,0.867738,-0.431529,
308,1692700764,5.395362,-12.784015,-1.511223,151.124939,35.181644,-144.237366,-0.259664,-0.000068,0.857143,-0.444837,
309,1692717431,5.427493,-11.824255,-0.596991,155.254486,27.504951,-123.334793,-0.271108,-0.019512,0.845797,-0.459072,
310,1692734098,4.154593,-10.729354,0.176008,134.494873,24.733606,-103.634148,-0.280760,-0.035889,0.835375,-0.471207,
311,1692750765,2.999658,-10.090106,0.406182,98.520065,27.160755,-89.189049,-0.289762,-0.048858,0.826964,-0.479356,
312,1692767432,3.033066,-9.771052,0.465171,58.298111,33.445107,-75.883766,-0.298786,-0.058075,0.820928,-0.483148,
313,1692784099,2.974916,-10.428437,0.263176,24.693604,40.807846,-62.735397,-0.307992,-0.063727,0.816892,-0.483496,
314,1692800766,3.458347,-11.214991,-0.380798,13.548114,47.629051,-51.364418,-0.317267,-0.067031,0.813331,-0.483055,
315,1692817433,3.868035,-11.126232,-0.843135,19.406639,52.033001,-40.870136,-0.326226,-0.069037,0.809164,-0.483803,
316,1692834100,3.805644,-10.601015,-1.063680,26.961357,52.777355,-31.335924,-0.334483,-0.070210,0.804438,-0.485871,
317,1692850767,3.496130,-9.870060,-1.064667,27.478830,51.154724,-23.136900,-0.341926,-0.070547,0.799763,-0.488354,
318,1692867434,3.045004,-9.303786,-1.116796,18.640850,48.743195,-15.983186,-0.348635,-0.069768,0.795845,-0.490119,
319,1692884101,2.813180,-9.130213,-1.373866,11.495700,46.948021,-10.769107,-0.354805,-0.068137,0.792532,-0.491288,
320,1692900768,3.021914,-8.993748,-1.267155,9.674802,44.750168,-6.384320,-0.360395,-0.066049,0.789466,-0.492439,
321,1692917435,3.688633,-8.945897,-1.496112,14.215112,41.114399,-2.658014,-0.365229,-0.064018,0.786266,-0.494262,
322,1692934102,4.789543,-9.264866,-1.927514,29.597948,37.834381,-0.400983,-0.369355,-0.062771,0.782120,-0.497921,
323,1692950769,5.220425,-9.302998,-2.663510,49.263371,36.298885,-0.208119,-0.373081,-0.062658,0.776585,-0.503787,
324,1692967436,5.226051,-8.564288,-2.848886,62.242504,38.151772,-1.244519,-0.376929,-0.063219,0.769916,-0.511035,
325,1692984103,4.881676,-7.773822,-2.140787,59.127590,40.363907,-2.007393,-0.381061,-0.063517,0.763271,-0.517857,
326,1693000770,4.191746,-8.066195,-1.845491,42.369785,41.959000,-3.192625,-0.385573,-0.062888,0.757722,-0.522720,
327,1693017437,3.924807,-8.439301,-1.536246,23.857943,43.219265,-5.711412,-0.390551,-0.061391,0.753443,-0.525381,
328,1693034104,3.982796,-9.408496,-1.387902,11.081882,43.664097,-5.587425,-0.395653,-0.059108,0.750082,-0.526632,
329,1693050771,4.243283,-10.123902,-1.392200,7.113856,44.118423,-2.457748,-0.400569,-0.056207,0.746998,-0.527617,
330,1693067438,4.006163,-10.294297,-1.166878,11.154462,44.882500,5.857753,-0.404864,-0.052566,0.743597,-0.529514,
331,1693084105,3.320715,-10.864984,-1.208715,22.650606,46.134178,19.452749,-0.408122,-0.048019,0.739304,-0.533442,
332,1693100772,2.917814,-11.622538,-1.653630,35.103947,49.041943,37.153267,-0.410178,-0.042062,0.733936,-0.539743,
333,1693117439,2.035471,-12.244592,-2.034996,39.538437,54.621731,56.753777,-0.411186,-0.033816,0.727914,-0.547653,
334,1693134106,1.457055,-12.568995,-1.131972,23.421774,60.332474,77.186333,-0.411141,-0.021961,0.722805,-0.555007,
335,1693150773,0.937965,-13.220748,-0.195930,-14.245201,62.577518,96.451569,-0.409763,-0.005618,0.720489,-0.559428,
336,1693167440,0.632427,-14.400984,-0.362554,-49.122311,62.998600,111.604584,-0.407046,0.014448,0.720751,-0.560912,
337,1693184107,0.612844,-15.227927,-0.881269,-64.543930,63.505241,121.813805,-0.403292,0.036554,0.721902,-0.561139,
338,1693200774,1.676149,-15.573077,-1.285565,-64.129456,64.489655,129.255051,-0.398783,0.059500,0.722555,-0.561556,
339,1693217441,2.902408,-15.546321,-1.231205,-59.278358,64.638000,136.462372,-0.393483,0.082918,0.722350,-0.562589,
340,1693234108,4.063299,-15.443776,-1.018793,-59.211231,62.767200,145.221542,-0.387003,0.107061,0.721719,-0.563816,
341,1693250775,5.015556,-15.329773,-0.906537,-64.718338,59.383018,155.435730,-0.378965,0.132243,0.721105,-0.564717,
342,1693267442,6.108637,-15.002727,-0.923844,-70.624603,55.758160,165.057587,-0.369347,0.158362,0.720471,-0.565177,
343,1693284109,6.442732,-14.223485,-0.855624,-75.761345,52.810009,172.879349,-0.358352,0.185198,0.719667,-0.565124,
344,1693300776,6.710184,-13.428130,-0.758939,-80.061180,50.739708,177.253143,-0.346353,0.212372,0.718597,-0.564408,
345,1693317443,6.425858,-12.746428,-0.545554,-83.747665,49.222687,177.182159,-0.333783,0.239393,0.717281,-0.562838,
346,1693334110,5.918978,-12.180605,-0.389748,-87.512787,48.548992,172.013397,-0.321149,0.265772,0.715867,-0.560146,
347,1693350777,5.636745,-11.690139,-0.342763,-89.599701,48.782017,162.889969,-0.308944,0.291073,0.714375,-0.556325,
348,1693367444,5.751348,-11.308587,-0.432548,-89.024811,50.229580,150.715820,-0.297674,0.314956,0.712750,-0.551525,
349,1693384111,5.989275,-10.860547,-0.392331,-88.726654,52.030186,138.034561,-0.287435,0.337417,0.711125,-0.545740,
350,1693400778,3.349453,-11.128505,-5.204095,-103.700729,42.046848,130.776794,-0.275840,0.358716,0.711012,-0.538236,
351,1693417445,5.040901,-8.623090,-3.313328,-141.961670,24.265694,125.599792,-0.260620,0.379351,0.714386,-0.527089,
352,1693434112,2.984757,-9.043930,-3.756603,-197.681931,5.854079,121.111809,-0.240519,0.399825,0.722296,-0.510469,
353,1693450779,5.149040,-14.893323,-1.889981,-174.879425,-5.238529,114.894264,-0.220795,0.417585,0.728515,-0.496123,
354,1693467446,3.999310,-10.194806,-2.241220,-111.314972,-10.527613,107.723221,-0.204759,0.431824,0.730219,-0.488244,
355,1693484113,4.255690,-11.042585,-0.521616,-55.882202,-13.078427,106.521835,-0.191959,0.443900,0.727835,-0.486169,
356,1693500780,2.985022,-9.126757,-0.844682,-40.934582,-14.280982,99.918098,-0.180443,0.454621,0.724643,-0.485440,
357,1693517447,2.532850,-8.545977,-1.282428,-41.580997,-12.674970,93.344604,-0.169501,0.464649,0.721713,-0.484253,
358,1693534114,1.907914,-7.842235,-1.911789,-46.759663,-8.389145,87.724220,-0.159041,0.474395,0.719263,-0.481992,
359,1693550781,1.430546,-7.254637,-1.772652,-62.155064,-4.213133,84.773422,-0.148147,0.484359,0.717839,-0.477657,
360,1693567448,1.101891,-7.381325,-1.256014,-81.337509,-2.023396,81.990479,-0.136303,0.494457,0.717711,-0.470984,
361,1693584115,1.073815,-9.068727,-1.109832,-93.657784,-2.758195,76.884735,-0.123823,0.504052,0.718594,-0.462841,
362,1693600782,0.136034,-7.520384,-1.197854,-94.220245,-5.395226,72.202690,-0.111328,0.512816,0.719685,-0.454620,
363,1693617449,0.322456,-7.193180,-1.129078,-75.919312,-6.839232,70.057968,-0.100177,0.520814,0.719559,-0.448278,
364,1693634116,0.927864,-6.121190,-1.578332,-63.205463,-7.581533,66.294594,-0.090153,0.528064,0.718753,-0.443187,
365,1693650783,1.322643,-5.126825,-2.452194,-59.497902,-7.584968,62.641865,-0.080653,0.534782,0.717871,-0.438366,
366,1693667450,1.227193,-4.752868,-3.163286,-56.747646,-5.879160,58.118866,-0.071838,0.541016,0.717043,-0.433579,
367,1693684117,0.194998,-4.480390,-3.459506,-49.804451,-4.986938,53.553707,-0.063957,0.546683,0.716043,-0.429336,
368,1693700784,0.390889,-5.906338,-3.381951,-37.930450,-3.563223,48.807465,-0.057469,0.551778,0.714601,-0.426126,
369,1693717451,-0.273391,-6.423974,-2.759667,-20.542170,-4.530903,37.023270,-0.053019,0.555404,0.712999,-0.424675,
370,1693734118,-0.185725,-4.017956,-2.807657,-3.515481,-5.865900,27.080591,-0.050435,0.557761,0.711141,-0.425015,
371,1693750785,1.322948,-4.858884,-3.081190,11.974801,-4.095416,21.703987,-0.049631,0.559548,0.708742,-0.426765,
372,1693767452,2.269486,-6.327337,-3.027398,25.519585,-0.374113,12.500101,-0.050901,0.560505,0.706220,-0.429530,
373,1693784119,2.212477,-6.154915,-3.183351,32.291492,2.548185,-1.307546,-0.053912,0.560157,0.704373,-0.432640,
374,1693800786,1.084483,-4.383812,-3.392437,30.549564,5.265941,-13.626958,-0.057860,0.558710,0.703608,-0.435237,
375,1693817453,0.639637,-4.093179,-2.672875,29.083817,7.451444,-22.574211,-0.062492,0.556480,0.703631,-0.437411,
376,1693834120,0.928146,-4.429818,-1.860900,31.900528,7.735774,-30.034084,-0.067866,0.553456,0.704054,-0.439760,
377,1693850787,1.564901,-4.615941,-1.395685,38.166122,7.423641,-37.062603,-0.074173,0.549596,0.704611,-0.442681,
378,1693867454,2.644044,-5.313807,-0.715208,44.519924,5.489691,-43.992203,-0.081250,0.544786,0.705284,-0.446297,
379,1693884121,2.860586,-5.967310,-1.187838,51.520966,3.497079,-53.236877,-0.089294,0.538747,0.706191,-0.450635,
380,1693900788,2.809193,-5.929323,-1.615875,63.336018,3.222074,-64.096268,-0.098961,0.531330,0.707079,-0.455998,
381,1693917455,3.390631,-5.947823,-2.086915,78.654175,5.880301,-75.472839,-0.110844,0.522571,0.707645,-0.462463,
382,1693934122,3.377265,-5.613434,-1.207214,89.267578,9.960769,-86.666512,-0.124698,0.512596,0.708078,-0.469383,
383,1693950789,3.275563,-5.938210,-1.129251,92.494980,15.064301,-99.748230,-0.140190,0.501360,0.708918,-0.475837,
384,1693967456,1.797678,-4.841183,-1.532173,86.969177,23.472923,-112.181938,-0.156970,0.489309,0.710576,-0.480644,
385,1693984123,4.468070,-5.035925,0.253463,64.546158,29.220308,-121.452789,-0.173341,0.476993,0.714020,-0.482293,
386,1694000790,7.559279,-5.288741,2.127231,28.575089,23.158819,-127.580193,-0.186977,0.464315,0.720274,-0.480268,
387,1694017457,7.783405,-7.496840,2.371552,2.467488,9.056821,-137.396637,-0.198032,0.450128,0.729111,-0.475989,
388,1694034124,6.902857,-7.786092,-0.856012,11.362749,-3.769403,-150.273422,-0.209166,0.433203,0.738210,-0.472895,
389,1694050791,7.530401,-7.667319,-3.310316,55.339424,-6.794407,-158.602356,-0.223242,0.413581,0.744496,-0.474172,
390,1694067458,7.683268,-8.168146,-2.450148,85.759201,-9.455306,-167.666809,-0.239361,0.391501,0.748812,-0.478240,
391,1694084125,8.464393,-7.938725,-1.693314,77.593628,-15.035388,-176.120316,-0.254837,0.368063,0.753790,-0.481029,
392,1694100792,8.771894,-8.495837,-1.616466,46.065639,-20.903547,-183.618332,-0.268335,0.344244,0.760997,-0.479976,
393,1694117459,8.365622,-9.398391,-1.070986,7.256405,-26.664354,-191.188614,-0.279601,0.320406,0.770910,-0.474195,
